,sqft_above,sqft_basement,sqft_lot15,lat_log,age_house,bedrooms,bathrooms,floors,yr_renovated,waterfront,view,condition,grade,zipcode,price
16669,-0.22780176164286545,-0.6492802129161798,-0.314919339482037,-0.2184869251003506,1.4868497754509384,4.0,2.75,1.0,2015.0,0.0,0.0,3.0,8.0,98058.0,420000.0
16670,-0.7110532197725823,-0.6492802129161798,-0.1082772223361086,-1.7674330906638163,-0.11302188509127348,4.0,1.75,2.0,0.0,0.0,2.0,3.0,8.0,98070.0,585000.0
16671,-0.03450117839097869,-0.6492802129161798,-0.07232031984977874,0.2438994274421941,-0.2151413527854572,3.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,98055.0,255000.0
16672,-0.747297079132311,0.4888322526889195,-0.17890685221997085,1.1883740138221297,-0.04494223996181764,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98059.0,305000.0
16673,1.717285357329245,2.6057214387144043,-0.16672553423480602,-0.05466884423150801,-1.2022962071625667,4.0,1.0,1.5,0.0,0.0,0.0,3.0,6.0,98117.0,396000.0
16674,0.013823967421993,-0.6492802129161798,-0.25137101794497235,0.9136503748761068,0.7039338564621964,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98023.0,347500.0
16675,-0.6989719333193394,-0.6492802129161798,-0.17204568817410995,-1.4173864242211283,-0.4534201107385526,4.0,2.5,2.0,0.0,0.0,0.0,3.0,11.0,98027.0,900000.0
16676,-0.6144029281466389,-0.6492802129161798,-0.40015187466136787,-0.912875347734612,-1.1682563845978389,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98077.0,425000.0
16677,-0.16739532937665083,-0.6492802129161798,-0.20719539489033853,1.0467246342265155,0.8741329692858361,3.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98045.0,429000.0
16678,-0.23988304809610836,-0.6492802129161798,-0.15348018546178044,1.2660046993392604,1.657048888274578,3.0,2.25,2.0,0.0,0.0,0.0,3.0,8.0,98199.0,540000.0
16679,-0.08282632420395038,-0.23955972529834402,-0.2843926630854794,0.8179488696433208,0.4656550985091011,3.0,2.0,1.0,0.0,0.0,0.0,4.0,7.0,98024.0,324950.0
16680,-0.34861462617529465,-0.6492802129161798,-0.3692949818134052,-0.09218854683304831,-1.1682563845978389,3.0,2.25,2.0,0.0,0.0,0.0,4.0,7.0,98112.0,1050000.0
16681,1.0878503331152887,-0.6492802129161798,-0.2587091613095295,-1.298611174324899,-1.1682563845978389,4.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98003.0,221000.0
16682,1.7656105031422167,-0.6492802129161798,-0.2477019462626938,-0.14558904499512584,-1.2022962071625667,3.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98125.0,405000.0
16683,-1.0010040946504124,-0.6492802129161798,-0.04017925191301857,-0.6171729887236104,0.6698940338974686,3.0,2.5,1.0,0.0,0.0,0.0,4.0,8.0,98004.0,1150000.0
16684,-0.16739532937665083,-0.6492802129161798,-0.019485687624967503,0.1292626326307481,-0.2151413527854572,4.0,1.75,1.0,0.0,0.0,0.0,4.0,8.0,98008.0,588000.0
16685,-0.11907018356367914,-0.6492802129161798,-0.2834753951649097,-2.040906315440854,-1.066136916903655,3.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,98001.0,234950.0
16686,-0.45734620425448097,2.4919101921538944,1.194316606306425,-0.6251225297486848,0.023137405167638184,4.0,1.5,1.5,0.0,0.0,0.0,4.0,7.0,98144.0,580000.0
16687,0.6299695765373821,-0.6492802129161798,-0.33025605911396133,0.39957109445628375,-0.28322099791491306,5.0,3.0,1.0,0.0,0.0,0.0,3.0,9.0,98006.0,637000.0
16688,-0.4815087771609668,0.26120975956789966,-0.41552528501011504,0.6559870215609682,-0.9640174492094713,4.0,2.25,1.0,0.0,0.0,0.0,4.0,8.0,98199.0,704000.0
16689,-0.6748093604128536,-0.6492802129161798,-0.14680247500003346,-1.6876809050996555,0.19333651799127777,2.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,98168.0,210000.0
16690,-0.2036391887363796,-0.6492802129161798,-0.3181481225624421,0.9251615392242876,1.4187701303214826,4.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98117.0,772000.0
16691,-0.4211023448947522,1.6269447182940189,-0.17410036831618594,1.3364321604454112,0.15929669542654984,4.0,1.75,2.0,0.0,0.0,0.0,5.0,8.0,98117.0,763000.0
16692,0.37626256101928063,-0.6492802129161798,-0.19816947855193326,1.022271614382271,-0.28322099791491306,2.0,1.5,1.5,0.0,0.0,0.0,4.0,7.0,98030.0,213500.0
16693,1.5119034876241153,-0.6492802129161798,-0.21372634248479436,-1.623167701787918,-1.100176739468383,2.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98155.0,255000.0
16694,1.089058461760613,-0.6492802129161798,-0.3142955972960496,1.1416433732928892,-1.2022962071625667,3.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98033.0,423500.0
16695,0.48499413909846695,-0.6492802129161798,-0.10225994477717176,1.0862773002387556,0.26141616312073357,3.0,1.5,1.0,0.0,0.0,0.0,3.0,8.0,98177.0,520000.0
16696,-0.36069591262853756,-0.6492802129161798,-0.17285288394421122,-0.5730925129222634,0.3975754533796452,3.0,2.75,1.0,0.0,0.0,0.0,4.0,8.0,98075.0,550000.0
16697,0.8957578785087262,-0.6492802129161798,0.8389670138777466,1.167525745211131,-0.4874599333032805,3.0,2.75,1.0,0.0,0.0,0.0,3.0,9.0,98116.0,795000.0
16698,-0.8077035113985257,1.490371222421407,-0.32108337990826497,0.8632844892656444,0.8060533241563802,4.0,3.0,2.0,0.0,0.0,0.0,3.0,8.0,98072.0,495000.0
16699,0.21920583712712266,-0.6492802129161798,0.8199979132803665,-0.6966766889953869,-0.2151413527854572,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98058.0,455000.0
16700,-0.4694274907077239,-0.6492802129161798,-0.3089754433567457,0.9381111374801039,1.5549294205803943,2.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,98032.0,85000.0
16701,0.7266198681633254,2.2870499483449764,0.8395540653469112,1.161774275744045,-0.4874599333032805,4.0,2.0,1.5,0.0,0.0,0.0,2.0,6.0,98055.0,239000.0
16702,1.4635783418111437,-0.6492802129161798,-0.07294406203576609,0.5573327885071485,-0.14706170765600138,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98023.0,184900.0
16703,-0.4211023448947522,-0.6492802129161798,-0.3027380214968722,0.8222668058126348,2.065526759051313,4.0,2.25,1.0,0.0,0.0,0.0,3.0,8.0,98058.0,386000.0
16705,-0.747297079132311,-0.6492802129161798,-0.3130481129240749,0.9150892915411476,1.5889692431451223,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98118.0,387000.0
16706,-0.3244520532688088,-0.08022398011363012,-0.29158404358274537,0.9553765082084774,0.7379736790269243,6.0,4.0,2.5,0.0,0.0,0.0,4.0,11.0,98112.0,2140000.0
16707,0.08631168614145053,-0.6492802129161798,-0.10838729448657695,-0.14631073027023023,-0.4874599333032805,4.0,2.25,2.0,2010.0,0.0,0.0,3.0,9.0,98166.0,685000.0
16708,-1.230548537262028,-0.6492802129161798,-0.30042650633703666,0.062193163906323706,1.8612878236629455,4.0,2.5,1.0,0.0,0.0,0.0,3.0,7.0,98168.0,340000.0
16709,0.78702630042954,2.4919101921538944,-0.1141477370277543,-0.0214817580156463,0.5337347436385569,2.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98118.0,422000.0
16710,1.6931227844227592,-0.6492802129161798,-0.18873996432847737,-1.4782384558508985,-1.2022962071625667,3.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98011.0,442000.0
16711,-0.5660777823336672,-0.6492802129161798,0.016471214861362365,-0.4264392419127056,0.023137405167638184,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98168.0,280000.0
16712,-0.07074503775070745,-0.6492802129161798,-0.012514451428638242,-1.3514755673674907,0.8060533241563802,5.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98033.0,1150000.0
16714,-0.7835409384920399,-0.6492802129161798,-0.42422098489711524,0.8021159720674604,-1.2363360297272947,4.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,98103.0,569000.0
16715,-1.1218169591828417,-0.6492802129161798,-0.19266587102851543,1.1171971179395657,-0.07898206252654556,5.0,3.5,2.0,0.0,0.0,2.0,3.0,10.0,98008.0,1360000.0
16716,-0.30028948036232295,-0.6492802129161798,-0.1009390789715515,-0.8297058937175577,-0.2151413527854572,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98032.0,209950.0
16717,-0.8560286572114973,1.8090427127908346,-0.11836716946237463,0.03694856992844822,0.36353563081491735,3.0,1.5,1.0,0.0,0.0,0.0,3.0,7.0,98177.0,468000.0
16718,-0.40902105844150927,-0.6492802129161798,-0.12012832386986834,-1.000405849878576,0.26141616312073357,3.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98198.0,237100.0
16719,0.050067826781721766,-0.6492802129161798,-0.16404711190674268,-1.7913623618377514,-0.2151413527854572,4.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98003.0,336000.0
16720,-0.9768415217439266,0.8302659923704493,-0.2056910755006043,-1.9531099856693985,-0.31726082047964094,4.0,2.0,2.0,0.0,0.0,0.0,4.0,7.0,98144.0,500000.0
16721,0.8595140191489975,-0.6492802129161798,-0.18162196526485697,-1.0662492904057856,-0.6236192235621922,3.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98055.0,290000.0
16722,-0.916435089477712,0.3522587568163076,-0.27521998387978297,1.2422860756737755,-0.4534201107385526,7.0,3.5,2.0,0.0,0.0,4.0,3.0,9.0,98117.0,1190000.0
16723,0.7145385817100824,-0.6492802129161798,-0.09286712127053866,-0.24880545535124987,-0.8278581589505597,5.0,2.0,1.5,0.0,0.0,0.0,3.0,7.0,98126.0,365000.0
16724,-0.445264917801238,1.0578884854914692,-0.18275937748636334,1.1639310880930571,0.0571772277323661,3.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,98092.0,146300.0
16725,0.4004251339257665,-0.6492802129161798,-0.18532772766395833,-0.9027492928367946,-0.691698868691648,3.0,1.75,1.0,0.0,0.0,0.0,3.0,8.0,98005.0,554000.0
16726,-0.31237076681556586,-0.6492802129161798,-0.34141003702808814,0.41758408863220303,-0.9299776266447434,3.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,98034.0,424000.0
16727,0.327937415206309,0.8302659923704493,-0.08428149353400684,-1.8276220137378658,0.19333651799127777,4.0,3.5,2.0,0.0,0.0,2.0,3.0,10.0,98027.0,1350000.0
16728,1.2944403314657427,-0.6492802129161798,-0.2415745965532886,-0.19033640296427273,-1.1342165620331108,4.0,1.5,1.5,0.0,0.0,0.0,4.0,7.0,98115.0,508500.0
16729,1.2219526127462852,-0.6492802129161798,0.5299211060794238,-0.285624415813523,1.248571017497843,3.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98042.0,244500.0
16730,-0.8077035113985257,-0.6492802129161798,-0.20719539489033853,1.0481629928843783,0.8400931467211081,2.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98055.0,206000.0
16731,-0.4331836313479951,0.0335872664468798,-0.20330617890712324,-1.5876543738594302,0.26141616312073357,3.0,2.0,2.0,0.0,0.0,0.0,3.0,8.0,98177.0,643500.0
16732,-0.9405976623841978,-0.6492802129161798,-0.18165865598167977,-1.330473668886875,1.5549294205803943,4.0,1.75,2.0,0.0,0.0,0.0,4.0,7.0,98133.0,372500.0
16733,0.6782947223503537,-0.6492802129161798,-0.05544259011129737,0.4773804481856426,-0.65765904612692,5.0,2.0,1.0,0.0,0.0,2.0,3.0,8.0,98107.0,630000.0
16734,1.2944403314657427,-0.6492802129161798,-0.24931633780289636,-1.8588083796193446,-0.24918117535018514,2.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98029.0,418000.0
16735,2.0495207347934254,1.171699732051979,-0.2146069196885412,0.6012626293638303,0.8400931467211081,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98030.0,425000.0
16736,2.7441947058548934,-0.6492802129161798,0.018305750702501643,0.3253475820361957,-1.066136916903655,4.0,2.75,2.0,0.0,0.0,0.0,3.0,9.0,98027.0,800000.0
16737,-1.0010040946504124,0.14739851300738974,-0.10783693373423518,-1.9110337589878719,0.2954559856854615,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98168.0,208000.0
16738,-0.4694274907077239,1.444846723797203,-0.2385292670569974,-0.09507484776122453,0.7720135015916523,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98075.0,476000.0
16739,0.5091567120049528,-0.6492802129161798,-0.1434269290523372,0.6307860831401153,-0.4534201107385526,3.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98023.0,277500.0
16740,-0.13115147001692207,0.2839720088800016,0.006197814150982402,-0.9150452555247548,1.0102922595447477,3.0,1.75,1.0,0.0,0.0,0.0,4.0,8.0,98027.0,478000.0
16741,-0.6506467875063677,1.6041824689819169,-0.33942873831965775,0.8776754967832257,1.5208895980156665,4.0,2.75,3.0,0.0,0.0,0.0,5.0,8.0,98122.0,890000.0
16742,-0.7352157926790681,-0.6492802129161798,-0.20367308607535112,1.3500847911312928,0.7720135015916523,3.0,3.5,3.0,0.0,0.0,0.0,3.0,8.0,98199.0,450000.0
16743,-0.2761269074558371,-0.6492802129161798,1.1798237731614247,-1.6021491657504825,0.19333651799127777,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98003.0,205000.0
16744,-0.5298339229739385,0.7619792444341433,-0.19229896386028758,1.4758071654746148,0.3294958082501894,3.0,2.0,1.5,0.0,0.0,0.0,5.0,8.0,98115.0,665000.0
16745,-1.1459795320893276,-0.6492802129161798,-0.2121486416614146,-0.5485255252774075,1.5549294205803943,4.0,2.75,1.0,0.0,0.0,0.0,5.0,8.0,98133.0,518000.0
16746,-1.1459795320893276,-0.6492802129161798,-0.2121486416614146,-0.5485255252774075,1.5889692431451223,4.0,2.25,2.0,0.0,0.0,0.0,3.0,8.0,98033.0,465000.0
16747,0.050067826781721766,-0.6492802129161798,-0.1385103729980839,-1.8326986708232054,-0.6236192235621922,3.0,2.5,2.0,0.0,0.0,0.0,3.0,7.0,98092.0,330000.0
16749,-0.7110532197725823,0.7164547458099394,-0.29539987813231505,0.9064557010265946,1.0102922595447477,3.0,2.75,1.0,0.0,0.0,0.0,3.0,9.0,98053.0,829000.0
16750,-1.0130853811036553,0.0335872664468798,-0.28292503441256794,0.9791149743725179,1.7251285334040338,4.0,1.75,1.0,0.0,0.0,0.0,3.0,8.0,98034.0,450000.0
16751,-0.6868906468660965,2.1277142031602625,-0.11154269613333652,-1.0705910602355706,0.2954559856854615,3.0,1.75,1.0,0.0,0.0,0.0,5.0,7.0,98059.0,310000.0
16752,1.3548467637319572,-0.6492802129161798,0.35765819059644544,-0.720531392085248,-0.7597785138211038,3.0,2.25,2.0,0.0,0.0,0.0,4.0,9.0,98072.0,615000.0
16753,1.5360660605306011,-0.6492802129161798,-0.2148637547063007,-1.294266517960368,-1.100176739468383,3.0,2.0,1.0,0.0,0.0,0.0,4.0,8.0,98103.0,605000.0
16754,-0.5660777823336672,1.422084474485101,-0.10974485100902003,1.3436178232657616,-0.24918117535018514,3.0,2.25,2.0,0.0,0.0,0.0,4.0,9.0,98027.0,437500.0
16755,-0.6264842145998818,-0.6492802129161798,-0.20073782872952825,1.2092210156308072,-0.2151413527854572,3.0,1.75,1.5,0.0,0.0,0.0,4.0,7.0,98117.0,545000.0
16757,-0.7352157926790681,0.26120975956789966,0.6199968158793624,0.5515710806616501,-0.7257386912563759,5.0,2.25,2.0,0.0,0.0,0.0,4.0,8.0,98052.0,600000.0
16758,0.944083024321698,-0.6492802129161798,1.053130727972346,0.6883855083635051,-0.31726082047964094,3.0,1.0,2.0,0.0,0.0,0.0,3.0,7.0,98103.0,560000.0
16759,-1.1218169591828417,-0.6492802129161798,-0.07158650551332303,0.30372606334725205,0.6698940338974686,5.0,5.75,2.0,0.0,0.0,0.0,3.0,12.0,98077.0,1920000.0
16760,-1.2426298237152709,-0.5127067170435679,-0.3998583489267856,-0.09218854683304831,-1.2363360297272947,3.0,1.0,1.5,0.0,0.0,0.0,4.0,7.0,98117.0,457000.0
16761,0.3641812745660377,-0.6492802129161798,-0.1433902383355144,0.5508508603773787,-0.5214997558680085,2.0,1.0,1.5,0.0,0.0,0.0,3.0,6.0,98117.0,585000.0
16762,0.9320017378684551,1.6269447182940189,0.19431111930140407,-0.022203182277691236,-1.4746147876803901,3.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98027.0,560000.0
16763,-0.6627280739596106,0.7619792444341433,-0.11455133491280493,-0.49578470010245185,0.36353563081491735,2.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,98116.0,345000.0
16764,-1.0734918133698699,-0.6492802129161798,-0.24219833873927596,0.10907105376544889,1.0102922595447477,4.0,3.5,2.0,0.0,0.0,2.0,3.0,8.0,98108.0,550000.0
16765,-1.4600929798736435,0.6709302471857354,0.7670165181882641,-1.491279581234737,0.26141616312073357,4.0,2.5,2.0,0.0,0.0,0.0,3.0,10.0,98038.0,589950.0
16766,1.5843912063435728,-0.6492802129161798,-0.14966435091221073,0.9071751752008916,-0.9299776266447434,3.0,1.5,1.0,0.0,0.0,0.0,3.0,7.0,98059.0,327000.0
16767,-0.6144029281466389,1.6724692169182227,-0.1339607241120585,-0.7393271748934206,-0.2151413527854572,2.0,2.25,2.0,1988.0,1.0,2.0,4.0,7.0,98070.0,800000.0
16768,0.3037748422998231,1.7862804634787326,-0.04333465355977813,0.9740796794045496,-0.6236192235621922,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98014.0,150000.0
16769,-0.7956222249452828,-0.6492802129161798,-0.12882402375686852,-0.4676114172571373,1.0102922595447477,2.0,2.5,3.0,0.0,0.0,0.0,3.0,8.0,98107.0,425000.0
16770,1.3669280501852001,-0.6492802129161798,-0.1779895842994012,1.0344983421607048,-1.1342165620331108,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98034.0,350000.0
16771,-0.8922725165712261,-0.23955972529834402,-0.422716665507381,0.42767095229141744,-1.3044156748567506,3.0,1.75,2.0,0.0,0.0,0.0,4.0,6.0,98045.0,273000.0
16772,-0.5056713500674527,1.2172242306761831,-0.07217355698248759,1.5562453141272747,-0.24918117535018514,4.0,2.25,1.0,0.0,0.0,0.0,3.0,8.0,98040.0,750000.0
16773,-1.1338982456360847,-0.6492802129161798,-0.018384966120283935,1.4786802812623894,2.3378453395691365,3.0,1.5,1.0,0.0,0.0,0.0,4.0,7.0,98031.0,240000.0
16774,-0.9526789488374408,0.4888322526889195,-0.20103135446411055,1.1783094905952625,-0.04494223996181764,3.0,1.75,1.0,0.0,0.0,0.0,4.0,8.0,98023.0,400000.0
16775,2.514650263243278,1.0578884854914692,-0.30934235052497355,0.7812442179195482,1.9293674687924014,3.0,1.5,1.0,0.0,0.0,0.0,5.0,7.0,98023.0,230000.0
16776,1.6447976386097873,-0.6492802129161798,-0.20972705435111072,0.2734536478358728,-1.1342165620331108,4.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98031.0,372000.0
16777,-0.5902403552401531,-0.6492802129161798,-0.0958390693331843,-1.570986120201211,0.3294958082501894,3.0,1.75,1.0,0.0,0.0,0.0,3.0,7.0,98133.0,459500.0
16778,-0.2519643345493513,2.947155178395934,-0.17142194598812258,0.09753247514273382,0.3975754533796452,3.0,2.5,2.0,0.0,0.0,0.0,4.0,8.0,98056.0,582000.0
16780,-0.6868906468660965,0.6481679978736334,-0.17615504845826194,1.1409243906445485,-0.11302188509127348,3.0,2.0,1.0,0.0,0.0,0.0,3.0,9.0,98058.0,386000.0
16781,-0.16739532937665083,-0.6492802129161798,-0.30259125862958103,0.28642786727213493,-0.9299776266447434,3.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98007.0,546000.0
16782,-0.6748093604128536,1.262748729300387,-0.18650183060228745,0.9783956510443881,-0.2151413527854572,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98001.0,278000.0
16783,-0.7352157926790681,0.26120975956789966,-0.192225582426642,0.9589733510850864,1.657048888274578,3.0,2.5,2.0,0.0,0.0,0.0,3.0,8.0,98065.0,540000.0
16784,-0.445264917801238,1.0578884854914692,-0.0642483621487659,0.4464029123403824,-0.14706170765600138,4.0,1.75,2.0,0.0,0.0,0.0,3.0,7.0,98065.0,529000.0
16785,-0.2761269074558371,0.8530282416825513,-0.05041596190657575,0.5630943995938629,0.6358542113327407,4.0,1.0,1.5,0.0,0.0,0.0,3.0,7.0,98177.0,554000.0
16786,-0.4211023448947522,-0.6492802129161798,-0.12332041623345069,1.3177487327542734,-0.4534201107385526,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98001.0,210000.0
16787,-1.2909549695282425,-0.6492802129161798,-0.2225321145222629,1.0107637078356335,0.9762524369800197,2.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98032.0,225000.0
16788,-1.2426298237152709,0.1701607623194917,-0.4193411195596847,0.13575253062057682,-1.1342165620331108,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98074.0,561600.0
16789,0.21920583712712266,-0.6492802129161798,-0.13040172458024832,-2.117111424702412,-0.691698868691648,6.0,5.25,2.0,0.0,0.0,0.0,3.0,7.0,98002.0,300000.0
16790,-0.445264917801238,-0.6492802129161798,-0.15927731871978057,-2.6444789509927116,-0.65765904612692,4.0,3.5,2.0,0.0,0.0,1.0,5.0,10.0,98199.0,1650000.0
16791,0.5574818578179245,-0.6492802129161798,-0.3535546642964302,0.2691287989915287,-0.9980572717741992,4.0,3.75,2.0,0.0,0.0,0.0,3.0,10.0,98074.0,1020000.0
16792,-0.5539964958804243,2.3098121976570782,-0.14151901177755233,-0.5478029934471608,0.499694921073829,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98001.0,150000.0
16794,-0.6144029281466389,-0.6492802129161798,-0.32255100858117636,0.24462029237654467,-0.7257386912563759,4.0,2.25,2.0,0.0,0.0,0.0,3.0,9.0,98074.0,620000.0
16795,-0.6385655010531248,-0.6492802129161798,-0.16404711190674268,1.008605932384758,0.8400931467211081,4.0,2.75,1.5,0.0,0.0,0.0,4.0,8.0,98166.0,449000.0
16796,0.17088069131415098,-0.6492802129161798,-0.3027380214968722,1.1495520829832255,-1.1682563845978389,4.0,2.5,1.0,0.0,0.0,2.0,3.0,7.0,98115.0,630000.0
16797,-0.8946887738618747,-0.6492802129161798,-0.2917308064500365,-0.607055657446654,0.9762524369800197,2.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,98133.0,336000.0
16798,-0.17947661582989374,-0.6492802129161798,-0.15964422588800842,-0.08352978973573,0.2954559856854615,4.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98092.0,299950.0
16799,0.7145385817100824,-0.6492802129161798,-0.2799897770667451,-0.15713619156892483,-1.1342165620331108,4.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98133.0,352500.0
16800,0.5212379984581957,0.05634951575898179,0.02014028654364092,0.38227773025912615,0.22737634055600567,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98055.0,150000.0
16801,1.1011397482138559,-0.6492802129161798,0.29238540536870994,0.9611314387110658,-0.691698868691648,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98055.0,175000.0
16802,0.6541321494438679,-0.6492802129161798,-0.3109934327819989,0.5119567196727867,0.023137405167638184,3.0,2.0,1.0,0.0,0.0,0.0,3.0,8.0,98023.0,305000.0
16803,0.44875027973873816,-0.6492802129161798,-0.12856718873910902,-2.6597454532059173,-0.7938183363858318,4.0,3.75,2.0,0.0,0.0,4.0,3.0,12.0,98033.0,2570000.0
16804,-0.38485848553502344,-0.6492802129161798,2.1862501356104334,-1.5485214943035344,-0.1811015302207293,3.0,1.5,1.0,0.0,0.0,0.0,3.0,7.0,98117.0,607500.0
16805,0.5937257171776532,-0.6492802129161798,-0.1072865729818934,0.92444210276736,-0.8278581589505597,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98117.0,505000.0
16806,-0.6144029281466389,-0.6492802129161798,-0.4063526058044186,0.3094919348974017,2.3038055170044083,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98198.0,280500.0
16807,-1.1338982456360847,-0.6492802129161798,-0.29539987813231505,0.9553765082084774,-0.11302188509127348,3.0,2.5,2.0,0.0,0.0,2.0,3.0,10.0,98058.0,610000.0
16809,0.0017426809687500794,1.3993222251729989,-0.17780613071528728,1.5174649896780925,0.36353563081491735,5.0,2.25,1.0,0.0,0.0,0.0,3.0,8.0,98077.0,482000.0
16810,-0.5419152094271814,1.8545672114150387,-0.2843926630854794,0.8812731543459997,0.5677745662032848,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98034.0,379950.0
16811,0.17088069131415098,-0.6492802129161798,-0.16595502918152752,-0.47772463722668085,-0.8618979815152876,4.0,4.5,2.0,1999.0,0.0,0.0,3.0,11.0,98039.0,2500000.0
16812,-1.1943046779022992,-0.6492802129161798,-0.1385103729980839,1.131577479101676,0.9762524369800197,3.0,2.25,1.0,0.0,0.0,0.0,3.0,7.0,98053.0,425000.0
16813,0.7749450139762971,-0.6492802129161798,0.9722643880949267,-0.6142822922003865,-0.11302188509127348,4.0,2.25,2.0,0.0,0.0,0.0,4.0,8.0,98053.0,580000.0
16814,0.2433684100336085,-0.6492802129161798,-0.11356068555858972,-1.7899120554674446,-0.7938183363858318,2.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,98004.0,605000.0
16815,0.9199204514152122,-0.6492802129161798,-0.0978570587584375,1.28900301098276,-0.65765904612692,1.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,98126.0,194000.0
16816,-0.5056713500674527,-0.6492802129161798,-0.22568751616902247,-1.5151895986438662,-0.7597785138211038,4.0,2.25,2.0,0.0,0.0,0.0,3.0,8.0,98074.0,546200.0
16817,-0.9285163759309549,1.6269447182940189,-0.16999100803203396,0.1919931713464323,0.26141616312073357,4.0,3.5,2.0,0.0,0.0,0.0,3.0,10.0,98040.0,1400000.0
16818,-0.7352157926790681,0.2156852609436957,-0.4140209656203808,0.15305832510475043,-1.2022962071625667,3.0,1.75,1.0,0.0,0.0,0.0,4.0,7.0,98059.0,315000.0
16819,2.780438565214622,2.810581682523322,0.4402856848813586,1.1804661989987555,-0.8618979815152876,3.0,1.5,1.5,0.0,0.0,0.0,5.0,6.0,98116.0,465000.0
16820,2.1401303831927474,-0.6492802129161798,-0.2799897770667451,0.3289510360134277,2.43996480726332,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98010.0,330000.0
16821,-0.6868906468660965,1.3993222251729989,-0.26971637635636514,0.04199763732740041,0.7379736790269243,4.0,2.75,2.0,0.0,0.0,0.0,3.0,10.0,98052.0,795000.0
16822,-0.39693977198826635,2.67400818665071,-0.2843926630854794,0.5911808681320874,0.5337347436385569,4.0,2.25,1.0,0.0,0.0,0.0,3.0,7.0,98058.0,265000.0
16823,-0.5419152094271814,-0.6492802129161798,-0.1820989445835532,-0.3650513144952168,0.8060533241563802,4.0,2.5,2.0,0.0,0.0,4.0,3.0,11.0,98117.0,1300000.0
16824,-0.6748093604128536,-0.6492802129161798,-0.2917308064500365,0.9661669237149917,1.8612878236629455,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,98146.0,126500.0
16825,0.15879940486090807,1.444846723797203,-0.2880617347677579,-0.040960745565923384,2.065526759051313,4.0,2.5,2.0,0.0,0.0,0.0,3.0,9.0,98052.0,760000.0
